0.3576619416475296,2.73616892627615e-06,0.005415186332538724
0.28074311167001725,-5.408366632764227e-07,0.005415095342323184
0.3841348871588707,1.0432371709612197e-06,0.005414849426597357
0.3430225670337677,2.8929793188581242e-06,0.005414780601859093
0.2465263396501541,4.868854830419878e-07,0.005414885189384222
0.2842771276831627,-4.763160177390091e-07,0.00541476106736809
0.28134854435920714,-1.7680777091300115e-06,0.005415116692893207
0.33733671009540556,3.318595190648921e-07,0.005415104073472321
0.26560808941721914,1.5232776604534592e-07,0.005413544666953385
0.2959478095173836,4.17585761169903e-07,0.005412030895240605
0.3805433243513107,9.95092068478698e-07,0.005414840136654675
0.25193398296833036,-5.913276254432276e-07,0.0054149918491020795
0.2768782526254654,-8.133452865877189e-06,0.005411610915325582
0.25843282639980314,-7.253246985783335e-06,0.005399552267044782
0.22744356319308281,7.311509541096939e-06,0.005397084937430918
0.3028067350387573,1.3603817933471874e-06,0.005404677428305149
0.25875186920166016,5.306129878590582e-07,0.00540981600061059
0.26963745057582855,-4.735893526230939e-06,0.005414047604426741
0.42318249195814134,-2.270628738187952e-06,0.005409897328354419
0.301471520960331,-1.1391442285457742e-06,0.0054083418566733595
0.23435554131865502,-2.974574363179272e-06,0.005413801781833172
0.219155190885067,-4.464499215828255e-06,0.00541105221491307
0.21035103425383567,2.482912805135129e-06,0.005409069964662195
0.1419731616973877,-7.15986971044913e-08,0.005413830396719277
